,Confound,Conf_time_point,Model,h5name,Accuracy BL,Std-Dev BL,Accuracy CB,Std-Dev CB,Accuracy Diff CB - BL,Std-Dev Diff CB - BL,h5cat,category,abs_diff,rank
116,Bullying_victim,BL,SVM-rbf,posthoc-cc3-h5causal0-Bullying_victim,65.31135830530992,6.4105673663329785,64.66651703546866,5.183935313199428,-0.6448412698412787,4.257511255239279,h5causal0,Social,0.6448412698412787,77
242,Bullying_victimFU3,BL,SVM-rbf,posthoc-cc3-h5causal0-Bullying_victimFU3,65.31135830530992,6.4105673663329785,62.62943531088692,6.03100305602793,-2.681922994423014,2.3252512685596813,h5causal0,Social,2.681922994423014,23
227,Interpers_perspective_takingFU3,BL,SVM-rbf,posthoc-cc3-h5causal0-Interpers_perspective_takingFU3,65.31135830530992,6.4105673663329785,65.33280832675993,5.250822744850363,0.02145002144999797,4.353734800297063,h5causal0,Social,0.02145002144999797,95
182,Prosocial_behavior,BL,SVM-rbf,posthoc-cc3-h5causal0-Prosocial_behavior,65.31135830530992,6.4105673663329785,64.23433802466062,4.264911181440991,-1.0770202806493212,3.862236389164243,h5causal0,Social,1.0770202806493212,61
149,Social_difficulties,BL,SVM-rbf,posthoc-cc3-h5causal0-Social_difficulties,65.31135830530992,6.4105673663329785,64.223937359018,4.531559897613178,-1.0874209462919282,3.8434195276862995,h5causal0,Social,1.0874209462919282,60
20,Social_difficulties_impact,BL,SVM-rbf,posthoc-cc3-h5causal0-Social_difficulties_impact,65.31135830530992,6.4105673663329785,66.48239541384704,3.0498925616062627,1.1710371085371096,4.209550094021676,h5causal0,Social,1.1710371085371096,111
104,UrbanicityFU3,BL,SVM-rbf,posthoc-cc3-h5causal0-UrbanicityFU3,65.31135830530992,6.4105673663329785,64.32281936314193,4.016108549800384,-0.9885389421679935,3.7691104846770296,h5causal0,Social,0.9885389421679935,67
182,Comp_sub_abuse_lftFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Comp_sub_abuse_lftFU3,68.93054970581103,3.731468072745593,67.67177508902247,4.324886393336797,-1.2587746167885605,3.988911619508256,h5causal1,Addiction-related,1.2587746167885605,77
215,Drugs_lastmnt_TLFBFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Drugs_lastmnt_TLFBFU3,68.93054970581103,3.731468072745593,67.42366083393959,3.5728735886216287,-1.5068888718714368,0.9839051735212727,h5causal1,Addiction-related,1.5068888718714368,63
77,Eating_behavior_cog_retrstraintFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Eating_behavior_cog_retrstraintFU3,68.93054970581103,3.731468072745593,68.87057918852344,2.8298886702155666,-0.05997051728758862,2.3637656368647795,h5causal1,Addiction-related,0.05997051728758862,112
308,Eating_behavior_emotional_eatingFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Eating_behavior_emotional_eatingFU3,68.93054970581103,3.731468072745593,65.19492412349555,6.086073451478523,-3.7356255823154716,3.4321467369117045,h5causal1,Addiction-related,3.7356255823154716,13
173,Eating_behavior_uncontrolled_eatingFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Eating_behavior_uncontrolled_eatingFU3,68.93054970581103,3.731468072745593,66.09756097560975,6.928411097827899,-2.832988730201269,4.086272200329017,h5causal1,Addiction-related,2.832988730201269,23
125,Eating_disorder_eat_concernFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Eating_disorder_eat_concernFU3,68.93054970581103,3.731468072745593,67.46271585557301,3.6616201582184758,-1.4678338502380206,2.4148578763576607,h5causal1,Addiction-related,1.4678338502380206,66
269,Eating_disorder_restraintFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Eating_disorder_restraintFU3,68.93054970581103,3.731468072745593,68.09871603425611,4.43591932726406,-0.8318336715549157,2.3090990313229405,h5causal1,Addiction-related,0.8318336715549157,91
59,Eating_disorder_shape_concernFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Eating_disorder_shape_concernFU3,68.93054970581103,3.731468072745593,68.28539201797042,3.8909408124238265,-0.6451576878406029,1.5604168237178915,h5causal1,Addiction-related,0.6451576878406029,99
62,Eating_disorder_weight_concernFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Eating_disorder_weight_concernFU3,68.93054970581103,3.731468072745593,68.00672614261464,4.219833686077979,-0.9238235631963909,1.2184641934874132,h5causal1,Addiction-related,0.9238235631963909,87
56,Smoking_lifetime,BL,SVM-rbf,posthoc-cc3-h5causal1-Smoking_lifetime,68.93054970581103,3.731468072745593,68.23719544102819,6.518729017414566,-0.6933542647828306,3.911927430352993,h5causal1,Addiction-related,0.6933542647828306,95
218,Smoking_lifetimeFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Smoking_lifetimeFU3,68.93054970581103,3.731468072745593,63.47476420211612,6.275085221169512,-5.45578550369491,4.019725521263898,h5causal1,Addiction-related,5.45578550369491,3
188,Tobacco_lastmnt_TLFBFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Tobacco_lastmnt_TLFBFU3,68.93054970581103,3.731468072745593,68.55242753761918,5.575448198392937,-0.3781221681918412,4.114821496120482,h5causal1,Addiction-related,0.3781221681918412,107
320,Video_gaming_addictionFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Video_gaming_addictionFU3,68.93054970581103,3.731468072745593,66.49856096284668,5.455662012698011,-2.4319887429643527,3.553435403606505,h5causal1,Addiction-related,2.4319887429643527,37
209,Age_first_drunkFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Age_first_drunkFU3,68.93054970581103,3.731468072745593,66.32498308892038,5.3257339213037715,-2.6055666168906533,3.3415720379319773,h5causal1,Alcohol,2.6055666168906533,33
116,Alc-last12mnt,BL,SVM-rbf,posthoc-cc3-h5causal1-Alc-last12mnt,68.93054970581103,3.731468072745593,65.9900479891769,2.1871646622320244,-2.940501716634125,3.0213567629465596,h5causal1,Alcohol,2.940501716634125,21
14,Alc-last12mntFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Alc-last12mntFU3,68.93054970581103,3.731468072745593,61.22594159615067,3.90765837194114,-7.70460810966036,5.614315844031773,h5causal1,Alcohol,7.70460810966036,1
191,Alc-lastmnt,BL,SVM-rbf,posthoc-cc3-h5causal1-Alc-lastmnt,68.93054970581103,3.731468072745593,66.84412132582864,2.981303410199149,-2.0864283799823857,2.5284402244331505,h5causal1,Alcohol,2.0864283799823857,44
146,Alc-lastmntFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Alc-lastmntFU3,68.93054970581103,3.731468072745593,59.6266799402688,5.69986588463633,-9.303869765542228,5.603327178578885,h5causal1,Alcohol,9.303869765542228,0
245,Alc_lastmnt_TLFB,BL,SVM-rbf,posthoc-cc3-h5causal1-Alc_lastmnt_TLFB,68.93054970581103,3.731468072745593,67.06171586833607,4.145007186768861,-1.8688338374749591,2.158165147280318,h5causal1,Alcohol,1.8688338374749591,51
122,Alc_lastmnt_TLFBFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Alc_lastmnt_TLFBFU3,68.93054970581103,3.731468072745593,64.82195504843588,5.116963215736621,-4.1085946573751535,4.058360564344107,h5causal1,Alcohol,4.1085946573751535,7
302,Alcohol_problem_indexFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Alcohol_problem_indexFU3,68.93054970581103,3.731468072745593,63.299303774042436,5.560809850318031,-5.631245931768591,5.590645154449711,h5causal1,Alcohol,5.631245931768591,2
71,Alcoholism_screening_parent,BL,SVM-rbf,posthoc-cc3-h5causal1-Alcoholism_screening_parent,68.93054970581103,3.731468072745593,65.08281642863525,4.182967206539319,-3.84773327717578,3.0120115421708973,h5causal1,Alcohol,3.84773327717578,12
26,Conformity_drinking_motiveFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Conformity_drinking_motiveFU3,68.93054970581103,3.731468072745593,67.50583910862656,6.833912550506738,-1.4247105971844642,4.000890803165031,h5causal1,Alcohol,1.4247105971844642,70
299,Coping_drinking_motiveFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Coping_drinking_motiveFU3,68.93054970581103,3.731468072745593,64.90440453855088,5.892336140310468,-4.026145167260154,3.325324241181947,h5causal1,Alcohol,4.026145167260154,8
356,Enhancement_drinking_motiveFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Enhancement_drinking_motiveFU3,68.93054970581103,3.731468072745593,64.81388240099041,4.954977036811646,-4.11666730482062,6.061481295071402,h5causal1,Alcohol,4.11666730482062,6
134,Social_drinking_motiveFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Social_drinking_motiveFU3,68.93054970581103,3.731468072745593,67.47598945769678,3.944898106295685,-1.454560248114245,1.3645573322512585,h5causal1,Alcohol,1.454560248114245,68
170,Accident_freq,BL,SVM-rbf,posthoc-cc3-h5causal1-Accident_freq,68.93054970581103,3.731468072745593,67.89790494058788,3.5088357776213086,-1.0326447652231563,1.1259126196065443,h5causal1,Biographic,1.0326447652231563,83
353,Accident_val,BL,SVM-rbf,posthoc-cc3-h5causal1-Accident_val,68.93054970581103,3.731468072745593,67.6268969126112,6.505032060491037,-1.3036527931998276,5.14632282631398,h5causal1,Biographic,1.3036527931998276,74
35,Accident_valFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Accident_valFU3,68.93054970581103,3.731468072745593,65.41210386593661,5.61644129525248,-3.5184458398744067,2.3287888107395323,h5causal1,Biographic,3.5184458398744067,15
305,Autonomy_freq,BL,SVM-rbf,posthoc-cc3-h5causal1-Autonomy_freq,68.93054970581103,3.731468072745593,67.40121376880958,4.382161712371267,-1.5293359370014414,2.9631641319971167,h5causal1,Biographic,1.5293359370014414,62
236,Autonomy_freqFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Autonomy_freqFU3,68.93054970581103,3.731468072745593,65.04163954512386,6.032454776042688,-3.8889101606871646,4.212713017703802,h5causal1,Biographic,3.8889101606871646,10
293,Autonomy_val,BL,SVM-rbf,posthoc-cc3-h5causal1-Autonomy_val,68.93054970581103,3.731468072745593,66.32351533483939,5.3914711707493534,-2.6070343709716504,3.142960209701802,h5causal1,Biographic,2.6070343709716504,32
89,Autonomy_valFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Autonomy_valFU3,68.93054970581103,3.731468072745593,67.0859657183699,6.2050665526034265,-1.8445839874411285,4.524172987411762,h5causal1,Biographic,1.8445839874411285,53
197,Deviance_freq,BL,SVM-rbf,posthoc-cc3-h5causal1-Deviance_freq,68.93054970581103,3.731468072745593,68.02376485303316,3.587490575892893,-0.9067848527778755,1.871351587391342,h5causal1,Biographic,0.9067848527778755,88
317,Deviance_freqFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Deviance_freqFU3,68.93054970581103,3.731468072745593,68.40791757603604,3.4734172813629436,-0.5226321297749803,2.0194031036192603,h5causal1,Biographic,0.5226321297749803,103
260,Deviance_val,BL,SVM-rbf,posthoc-cc3-h5causal1-Deviance_val,68.93054970581103,3.731468072745593,68.60392656124364,4.3902318447104225,-0.32662314456739505,2.1357540618002764,h5causal1,Biographic,0.32662314456739505,109
221,Deviance_valFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Deviance_valFU3,68.93054970581103,3.731468072745593,65.30459087950378,3.7757097152773,-3.6259588263072517,3.6955741700177187,h5causal1,Biographic,3.6259588263072517,14
230,Distress_freq,BL,SVM-rbf,posthoc-cc3-h5causal1-Distress_freq,68.93054970581103,3.731468072745593,68.00235478806907,2.730530694688973,-0.9281949177419646,2.2110995939693283,h5causal1,Biographic,0.9281949177419646,85
29,Distress_freqFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Distress_freqFU3,68.93054970581103,3.731468072745593,66.45471978660133,3.8895284596448496,-2.4758299192097044,1.6177899877399573,h5causal1,Biographic,2.4758299192097044,36
44,Distress_val,BL,SVM-rbf,posthoc-cc3-h5causal1-Distress_val,68.93054970581103,3.731468072745593,68.11615359089228,4.367110490644865,-0.8143961149187473,2.1284088245400365,h5causal1,Biographic,0.8143961149187473,92
332,Distress_valFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Distress_valFU3,68.93054970581103,3.731468072745593,67.30113527587393,2.767970261606687,-1.6294144299370927,2.4294815329683717,h5causal1,Biographic,1.6294144299370927,59
281,Family_freq,BL,SVM-rbf,posthoc-cc3-h5causal1-Family_freq,68.93054970581103,3.731468072745593,68.9085333945961,5.387566565151762,-0.02201631121492298,3.4319435200770965,h5causal1,Biographic,0.02201631121492298,114
110,Family_freqFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Family_freqFU3,68.93054970581103,3.731468072745593,68.3246384857883,3.053207641171281,-0.6059112200227257,1.8386547470868861,h5causal1,Biographic,0.6059112200227257,100
203,Family_val,BL,SVM-rbf,posthoc-cc3-h5causal1-Family_val,68.93054970581103,3.731468072745593,68.46415489272631,4.71855160697313,-0.466394813084714,2.8776578244022253,h5causal1,Biographic,0.466394813084714,104
338,Family_valFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Family_valFU3,68.93054970581103,3.731468072745593,65.93186430294445,5.822235717598511,-2.9986854028665855,4.149745794892375,h5causal1,Biographic,2.9986854028665855,19
251,Relocation_freq,BL,SVM-rbf,posthoc-cc3-h5causal1-Relocation_freq,68.93054970581103,3.731468072745593,67.17277060918177,3.5767665885153184,-1.757779096629264,2.5036622415992977,h5causal1,Biographic,1.757779096629264,57
206,Relocation_freqFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Relocation_freqFU3,68.93054970581103,3.731468072745593,67.28827647381654,2.9841525540453686,-1.6422732319944844,2.861692585634954,h5causal1,Biographic,1.6422732319944844,58
47,Relocation_val,BL,SVM-rbf,posthoc-cc3-h5causal1-Relocation_val,68.93054970581103,3.731468072745593,65.05950785567511,5.663266015528411,-3.8710418501359256,2.4753557535004433,h5causal1,Biographic,3.8710418501359256,11
335,Relocation_valFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Relocation_valFU3,68.93054970581103,3.731468072745593,68.24526808847365,4.201576690201617,-0.6852816173373744,2.0773741893724926,h5causal1,Biographic,0.6852816173373744,97
341,Sexuality_freq,BL,SVM-rbf,posthoc-cc3-h5causal1-Sexuality_freq,68.93054970581103,3.731468072745593,68.50320991435973,3.912308823647522,-0.42733979145129775,2.212590146506599,h5causal1,Biographic,0.42733979145129775,105
161,Sexuality_freqFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Sexuality_freqFU3,68.93054970581103,3.731468072745593,66.14574159870328,6.996972384660164,-2.78480810710775,5.269053088696596,h5causal1,Biographic,2.78480810710775,26
140,Sexuality_val,BL,SVM-rbf,posthoc-cc3-h5causal1-Sexuality_val,68.93054970581103,3.731468072745593,67.5747916427359,3.9390235195568923,-1.3557580630751298,2.35851015079777,h5causal1,Biographic,1.3557580630751298,71
53,Sexuality_valFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Sexuality_valFU3,68.93054970581103,3.731468072745593,66.65160623348775,4.046470473050589,-2.2789434723232693,3.1230625270670704,h5causal1,Biographic,2.2789434723232693,40
101,Total_freq,BL,SVM-rbf,posthoc-cc3-h5causal1-Total_freq,68.93054970581103,3.731468072745593,68.90395464001735,3.5775142971753353,-0.02659506579367754,0.9995474527297977,h5causal1,Biographic,0.02659506579367754,113
347,Total_freqFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Total_freqFU3,68.93054970581103,3.731468072745593,65.92229199372056,5.87107031882978,-3.0082577120904674,3.2879055555648713,h5causal1,Biographic,3.0082577120904674,18
92,Total_val,BL,SVM-rbf,posthoc-cc3-h5causal1-Total_val,68.93054970581103,3.731468072745593,67.02907429388264,5.633641770342694,-1.9014754119283772,2.4127606252437466,h5causal1,Biographic,1.9014754119283772,50
248,Total_valFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Total_valFU3,68.93054970581103,3.731468072745593,66.20705223928222,3.894740929693963,-2.7234974665288125,2.8925020228047633,h5causal1,Biographic,2.7234974665288125,29
284,AnxietyFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-AnxietyFU3,68.93054970581103,3.731468072745593,67.62362637362637,4.950435066715504,-1.3069233321846618,2.9155337188881774,h5causal1,Comorbid,1.3069233321846618,73
263,Anxiety_BSIFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Anxiety_BSIFU3,68.93054970581103,3.731468072745593,68.26857666143381,3.52206239925896,-0.6619730443772176,1.8285161980225815,h5causal1,Comorbid,0.6619730443772176,98
41,Depression_BSIFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Depression_BSIFU3,68.93054970581103,3.731468072745593,67.85495717987006,3.889472116604045,-1.0755925259409715,2.524225206711615,h5causal1,Comorbid,1.0755925259409715,81
329,Depression_CESDFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Depression_CESDFU3,68.93054970581103,3.731468072745593,67.1044881367181,4.3598292813811215,-1.8260615690929183,2.241044962947118,h5causal1,Comorbid,1.8260615690929183,54
23,Depression_K6+FU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Depression_K6+FU3,68.93054970581103,3.731468072745593,67.86695447409733,5.179904546789737,-1.0635952317136987,2.6389730852506212,h5causal1,Comorbid,1.0635952317136987,82
20,GSI_BSIFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-GSI_BSIFU3,68.93054970581103,3.731468072745593,67.71933351201643,3.533896364574728,-1.2112161937945953,2.6463723289537953,h5causal1,Comorbid,1.2112161937945953,80
152,Hostility_BSIFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Hostility_BSIFU3,68.93054970581103,3.731468072745593,68.84833952342663,3.595165529133679,-0.08221018238439015,1.5201510604388115,h5causal1,Comorbid,0.08221018238439015,111
17,Interpers_sensitivity_BSIFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Interpers_sensitivity_BSIFU3,68.93054970581103,3.731468072745593,66.99589028857321,2.9233232759824035,-1.9346594172378162,2.109025224864251,h5causal1,Comorbid,1.9346594172378162,48
128,Obsession_compulsion_BSIFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Obsession_compulsion_BSIFU3,68.93054970581103,3.731468072745593,67.1304290947148,4.225305492489484,-1.8001206110962231,1.1988945885964801,h5causal1,Comorbid,1.8001206110962231,56
272,Paranoid_ideation_BSIFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Paranoid_ideation_BSIFU3,68.93054970581103,3.731468072745593,67.67946484409899,5.0911842232004085,-1.2510848617120374,3.5250075636278564,h5causal1,Comorbid,1.2510848617120374,78
167,Phobic_anxiety_BSIFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Phobic_anxiety_BSIFU3,68.93054970581103,3.731468072745593,68.5821176500619,4.615852256319309,-0.34843205574912606,2.5662408501510403,h5causal1,Comorbid,0.34843205574912606,108
74,Psychiatric_symptoms_PHQFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Psychiatric_symptoms_PHQFU3,68.93054970581103,3.731468072745593,68.55180533751962,3.7758199094590097,-0.378744368291406,2.761734353744846,h5causal1,Comorbid,0.378744368291406,106
149,Psychotic_experienceFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Psychotic_experienceFU3,68.93054970581103,3.731468072745593,66.25456280073004,3.4439614348054004,-2.675986905080985,2.5281457466928328,h5causal1,Comorbid,2.675986905080985,31
86,Psychoticism_BSIFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Psychoticism_BSIFU3,68.93054970581103,3.731468072745593,66.938344756289,4.277020474217838,-1.992204949522025,1.405007857372124,h5causal1,Comorbid,1.992204949522025,46
326,RuminationFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-RuminationFU3,68.93054970581103,3.731468072745593,68.3771745095787,5.786555687642149,-0.5533751962323308,3.1111676055555404,h5causal1,Comorbid,0.5533751962323308,102
242,SomatizationFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-SomatizationFU3,68.93054970581103,3.731468072745593,67.36241400875548,4.341328727677487,-1.5681356970555504,2.3407162709118587,h5causal1,Comorbid,1.5681356970555504,61
104,Somatization_BSIFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Somatization_BSIFU3,68.93054970581103,3.731468072745593,68.81344845630561,5.6759014429093915,-0.11710124950542466,4.564638440821495,h5causal1,Comorbid,0.11710124950542466,110
350,StressFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-StressFU3,68.93054970581103,3.731468072745593,64.98168498168499,3.479544691596996,-3.9488647241260333,1.9736414417062542,h5causal1,Comorbid,3.9488647241260333,9
185,Well_beingFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Well_beingFU3,68.93054970581103,3.731468072745593,68.23347819427958,4.2570977611085015,-0.6970715115314441,1.9932989540206743,h5causal1,Comorbid,0.6970715115314441,94
194,AUDIT_parent,BL,SVM-rbf,posthoc-cc3-h5causal1-AUDIT_parent,68.93054970581103,3.731468072745593,66.66427358936069,3.952405997263775,-2.2662761164503387,2.3230418604149907,h5causal1,Familial risk,2.2662761164503387,41
83,Conflict_tactics_parent_mean_negotiation,BL,SVM-rbf,posthoc-cc3-h5causal1-Conflict_tactics_parent_mean_negotiation,68.93054970581103,3.731468072745593,69.1452885094,3.1182124025726665,0.21473880358897635,3.026743831972792,h5causal1,Familial risk,0.21473880358897635,118
224,Conflict_tactics_parent_mean_psych_aggr,BL,SVM-rbf,posthoc-cc3-h5causal1-Conflict_tactics_parent_mean_psych_aggr,68.93054970581103,3.731468072745593,68.07191356842924,3.193926361805313,-0.8586361373817852,1.6688118518415174,h5causal1,Familial risk,0.8586361373817852,90
143,Drug_abuse_screening_parent,BL,SVM-rbf,posthoc-cc3-h5causal1-Drug_abuse_screening_parent,68.93054970581103,3.731468072745593,65.93708121147145,4.939511054187422,-2.9934684943395795,3.074228195029386,h5causal1,Familial risk,2.9934684943395795,20
290,Fam_hist_psych_disorders_parent,BL,SVM-rbf,posthoc-cc3-h5causal1-Fam_hist_psych_disorders_parent,68.93054970581103,3.731468072745593,65.68703654069508,6.183604149260078,-3.243513165115952,3.897570149347339,h5causal1,Familial risk,3.243513165115952,16
98,PBQ_unpres_meds,BL,SVM-rbf,posthoc-cc3-h5causal1-PBQ_unpres_meds,68.93054970581103,3.731468072745593,67.64522788477494,4.246051440633859,-1.2853218210360895,2.8329286748491604,h5causal1,Familial risk,1.2853218210360895,75
68,Physical_developmet,BL,SVM-rbf,posthoc-cc3-h5causal1-Physical_developmet,68.93054970581103,3.731468072745593,68.05012061109623,5.361170156708575,-0.8804290947147964,2.8153290710511736,h5causal1,Health,0.8804290947147964,89
50,Physical_health_conditionsFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Physical_health_conditionsFU3,68.93054970581103,3.731468072745593,67.71520146520146,2.9026562106463256,-1.2153482406095706,1.9637996315265835,h5causal1,Health,1.2153482406095706,79
254,QOL_activity_limitation_daysFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-QOL_activity_limitation_daysFU3,68.93054970581103,3.731468072745593,68.24348125741854,2.917798974758936,-0.6870684483924916,2.7311409104155073,h5causal1,Health,0.6870684483924916,96
131,QOL_mentally_unhealthy_daysFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-QOL_mentally_unhealthy_daysFU3,68.93054970581103,3.731468072745593,68.93141121364118,4.768844086798626,0.0008615078301521528,3.2047918341158286,h5causal1,Health,0.0008615078301521528,116
8,QOL_phys_unhealthy_daysFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-QOL_phys_unhealthy_daysFU3,68.93054970581103,3.731468072745593,68.92247705836557,3.971535887256449,-0.008072647445456216,2.580320092883158,h5causal1,Health,0.008072647445456216,115
80,QOL_self-rated_healthFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-QOL_self-rated_healthFU3,68.93054970581103,3.731468072745593,67.6190476190476,3.2720697870072404,-1.3115020867634164,2.2224716511578473,h5causal1,Health,1.3115020867634164,72
233,Agreeableness,BL,SVM-rbf,posthoc-cc3-h5causal1-Agreeableness,68.93054970581103,3.731468072745593,66.55612244897958,4.615071647597622,-2.374427256831446,3.6654497299782927,h5causal1,Personality,2.374427256831446,38
158,AgreeablenessFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-AgreeablenessFU3,68.93054970581103,3.731468072745593,66.16696021748287,4.6252715237801905,-2.7635894883281664,2.346387230225445,h5causal1,Personality,2.7635894883281664,27
2,Anxiety_sensitivity,BL,SVM-rbf,posthoc-cc3-h5causal1-Anxiety_sensitivity,68.93054970581103,3.731468072745593,66.20159602302459,4.453943794188079,-2.728953682786439,1.1360775643266374,h5causal1,Personality,2.728953682786439,28
212,Anxiety_sensitivityFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Anxiety_sensitivityFU3,68.93054970581103,3.731468072745593,66.9439764648824,5.4200136416015,-1.9865732409286352,4.001368613323729,h5causal1,Personality,1.9865732409286352,47
179,Conscientiousness,BL,SVM-rbf,posthoc-cc3-h5causal1-Conscientiousness,68.93054970581103,3.731468072745593,66.89104159487434,3.4273329899896225,-2.039508110936694,3.1432047090280477,h5causal1,Personality,2.039508110936694,45
344,ConscientiousnessFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-ConscientiousnessFU3,68.93054970581103,3.731468072745593,66.64222537044837,6.421361234919665,-2.288324335362657,4.185975356321054,h5causal1,Personality,2.288324335362657,39
38,Extroversion,BL,SVM-rbf,posthoc-cc3-h5causal1-Extroversion,68.93054970581103,3.731468072745593,67.06414085333945,7.014553830351546,-1.8664088524715794,3.4653337451262587,h5causal1,Personality,1.8664088524715794,52
32,ExtroversionFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-ExtroversionFU3,68.93054970581103,3.731468072745593,65.88786358821201,5.2139633543162125,-3.042686117599014,2.2686437378781306,h5causal1,Personality,3.042686117599014,17
11,Hopelessness,BL,SVM-rbf,posthoc-cc3-h5causal1-Hopelessness,68.93054970581103,3.731468072745593,66.22423453433906,5.8912173508542045,-2.7063151714719624,3.756414512791191,h5causal1,Personality,2.7063151714719624,30
296,HopelessnessFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-HopelessnessFU3,68.93054970581103,3.731468072745593,67.33495743513166,5.344436386402504,-1.595592270679369,2.768381899792275,h5causal1,Personality,1.595592270679369,60
257,Impulsivity_BISFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Impulsivity_BISFU3,68.93054970581103,3.731468072745593,66.75626348100215,2.468988054402544,-2.1742862248088746,1.9399933975306953,h5causal1,Personality,2.1742862248088746,42
266,Impulsivity_SURPS,BL,SVM-rbf,posthoc-cc3-h5causal1-Impulsivity_SURPS,68.93054970581103,3.731468072745593,67.91642735893608,3.715358770788341,-1.014122346874946,2.7086703169334303,h5causal1,Personality,1.014122346874946,84
176,Impulsivity_SURPSFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Impulsivity_SURPSFU3,68.93054970581103,3.731468072745593,66.01409043917755,5.6113943466433005,-2.9164592666334754,2.0549255572589913,h5causal1,Personality,2.9164592666334754,22
239,Negative_affectFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-Negative_affectFU3,68.93054970581103,3.731468072745593,67.47058110298528,3.8181311348778473,-1.4599686028257453,3.148662090228343,h5causal1,Personality,1.4599686028257453,67
164,Neuroticism,BL,SVM-rbf,posthoc-cc3-h5causal1-Neuroticism,68.93054970581103,3.731468072745593,67.49195926025193,3.6277067655520536,-1.4385904455590959,2.3675678483484703,h5causal1,Personality,1.4385904455590959,69
311,NeuroticismFU3,BL,SVM-rbf,posthoc-cc3-h5causal1-NeuroticismFU3,68.93054970581103,3.731468072745593,66.12351788745518,6.25123019333307,-2.807031818355854,4.383561482769763,h5causal1,Personality,2.807031818355854,25
